,Station,Cluster Label,EM Label,p0-1,p1-2,p2-3,p3-4,p4-5,p5-6,p6-7,p7-8,p8-9,p9-10,p10-11,p11-12,p12-13,p13-14,p14-15,p15-16,p16-17,p17-18,p18-19,p19-20,p20-21,p21-22,p22-23,p23-0,r0-1,r1-2,r2-3,r3-4,r4-5,r5-6,r6-7,r7-8,r8-9,r9-10,r10-11,r11-12,r12-13,r13-14,r14-15,r15-16,r16-17,r17-18,r18-19,r19-20,r20-21,r21-22,r22-23,r23-0
136,31212,4,2,17.0,7.0,5.0,1.0,1.0,9.0,17.0,60.0,211.0,99.0,62.0,81.0,72.0,88.0,88.0,71.0,121.0,257.0,213.0,91.0,67.0,59.0,49.0,23.0,16.0,7.0,6.0,4.0,2.0,23.0,93.0,142.0,282.0,177.0,84.0,63.0,91.0,68.0,55.0,76.0,110.0,178.0,128.0,71.0,75.0,66.0,40.0,26.0
137,31213,4,2,0.0,2.0,2.0,2.0,1.0,2.0,29.0,93.0,125.0,91.0,65.0,64.0,71.0,76.0,65.0,93.0,131.0,278.0,314.0,72.0,43.0,21.0,21.0,16.0,1.0,3.0,1.0,0.0,0.0,29.0,77.0,322.0,241.0,127.0,79.0,76.0,104.0,74.0,65.0,81.0,107.0,190.0,115.0,48.0,27.0,17.0,17.0,19.0
138,31214,2,2,36.0,30.0,20.0,6.0,6.0,21.0,81.0,192.0,141.0,126.0,116.0,81.0,119.0,96.0,101.0,96.0,120.0,193.0,190.0,166.0,141.0,103.0,100.0,67.0,38.0,27.0,15.0,9.0,4.0,6.0,41.0,62.0,77.0,92.0,96.0,96.0,100.0,94.0,100.0,139.0,176.0,303.0,266.0,211.0,162.0,121.0,102.0,71.0
139,31215,4,2,12.0,6.0,1.0,1.0,0.0,0.0,4.0,50.0,14.0,40.0,29.0,43.0,42.0,68.0,49.0,54.0,78.0,126.0,137.0,97.0,72.0,43.0,23.0,28.0,4.0,0.0,3.0,0.0,0.0,23.0,33.0,129.0,189.0,127.0,64.0,79.0,61.0,95.0,71.0,74.0,96.0,109.0,102.0,96.0,41.0,18.0,32.0,9.0
140,31216,0,2,3.0,2.0,1.0,0.0,0.0,5.0,0.0,17.0,21.0,42.0,24.0,51.0,68.0,50.0,42.0,46.0,75.0,306.0,85.0,45.0,43.0,22.0,14.0,11.0,2.0,1.0,0.0,0.0,5.0,10.0,9.0,92.0,252.0,137.0,38.0,44.0,58.0,55.0,44.0,46.0,46.0,57.0,47.0,27.0,21.0,7.0,6.0,8.0
141,31217,0,2,2.0,0.0,1.0,0.0,0.0,2.0,8.0,10.0,19.0,10.0,12.0,22.0,37.0,35.0,45.0,120.0,195.0,203.0,93.0,30.0,27.0,11.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,82.0,136.0,256.0,85.0,28.0,27.0,44.0,39.0,41.0,27.0,20.0,22.0,26.0,13.0,25.0,7.0,17.0,5.0
142,31218,4,2,0.0,1.0,0.0,4.0,0.0,12.0,137.0,161.0,190.0,102.0,37.0,46.0,43.0,51.0,47.0,119.0,151.0,230.0,113.0,42.0,33.0,29.0,19.0,5.0,0.0,5.0,0.0,0.0,0.0,9.0,60.0,138.0,192.0,120.0,73.0,39.0,70.0,52.0,47.0,127.0,148.0,196.0,123.0,33.0,34.0,22.0,29.0,8.0
143,31219,0,2,4.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,17.0,28.0,29.0,58.0,76.0,68.0,78.0,118.0,192.0,275.0,85.0,51.0,39.0,27.0,18.0,6.0,9.0,0.0,0.0,0.0,0.0,5.0,30.0,95.0,270.0,163.0,74.0,54.0,88.0,78.0,99.0,81.0,89.0,75.0,62.0,35.0,11.0,10.0,10.0,4.0
144,31220,0,2,4.0,0.0,0.0,0.0,0.0,0.0,19.0,27.0,31.0,22.0,5.0,28.0,35.0,20.0,24.0,33.0,121.0,79.0,36.0,15.0,16.0,12.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,24.0,136.0,211.0,28.0,7.0,13.0,25.0,23.0,11.0,22.0,18.0,6.0,7.0,2.0,16.0,11.0,3.0,2.0
145,31221,0,2,11.0,10.0,6.0,1.0,1.0,0.0,19.0,13.0,33.0,38.0,33.0,46.0,82.0,71.0,63.0,109.0,199.0,255.0,165.0,56.0,53.0,27.0,20.0,8.0,8.0,4.0,1.0,1.0,1.0,21.0,55.0,202.0,276.0,93.0,49.0,61.0,78.0,73.0,57.0,69.0,71.0,115.0,85.0,55.0,43.0,24.0,13.0,22.0
146,31222,4,2,8.0,3.0,3.0,1.0,0.0,2.0,9.0,9.0,24.0,27.0,35.0,48.0,125.0,80.0,69.0,79.0,139.0,256.0,116.0,82.0,60.0,40.0,24.0,25.0,7.0,1.0,0.0,2.0,1.0,10.0,45.0,83.0,200.0,81.0,43.0,74.0,74.0,82.0,74.0,62.0,61.0,88.0,64.0,53.0,43.0,26.0,29.0,19.0
147,31223,2,2,25.0,14.0,8.0,1.0,3.0,7.0,35.0,151.0,315.0,63.0,32.0,56.0,52.0,74.0,58.0,65.0,110.0,178.0,203.0,124.0,100.0,95.0,82.0,46.0,19.0,21.0,23.0,5.0,8.0,27.0,49.0,127.0,95.0,51.0,49.0,50.0,53.0,53.0,38.0,60.0,125.0,246.0,249.0,168.0,108.0,71.0,57.0,38.0
148,31224,0,2,5.0,3.0,1.0,2.0,3.0,3.0,1.0,17.0,46.0,30.0,34.0,44.0,52.0,82.0,78.0,56.0,86.0,200.0,138.0,63.0,38.0,24.0,4.0,8.0,5.0,0.0,1.0,0.0,0.0,8.0,44.0,122.0,207.0,55.0,40.0,29.0,50.0,73.0,49.0,34.0,41.0,92.0,71.0,33.0,38.0,13.0,2.0,7.0
149,31225,4,2,10.0,3.0,2.0,0.0,0.0,1.0,4.0,11.0,16.0,27.0,28.0,40.0,77.0,59.0,48.0,73.0,60.0,156.0,84.0,65.0,45.0,28.0,17.0,10.0,1.0,0.0,2.0,1.0,3.0,15.0,34.0,60.0,137.0,96.0,84.0,83.0,72.0,59.0,54.0,67.0,72.0,95.0,92.0,79.0,36.0,24.0,10.0,7.0
150,31226,4,1,4.0,0.0,0.0,0.0,3.0,16.0,9.0,33.0,36.0,28.0,21.0,20.0,15.0,23.0,25.0,34.0,47.0,42.0,37.0,31.0,17.0,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,10.0,15.0,24.0,31.0,8.0,14.0,17.0,16.0,16.0,18.0,27.0,32.0,45.0,18.0,19.0,5.0,8.0,1.0
151,31227,0,2,1.0,8.0,1.0,3.0,1.0,6.0,4.0,23.0,63.0,46.0,35.0,48.0,86.0,56.0,54.0,73.0,129.0,175.0,76.0,28.0,29.0,17.0,15.0,11.0,5.0,4.0,6.0,9.0,9.0,21.0,15.0,157.0,448.0,762.0,124.0,50.0,73.0,96.0,66.0,43.0,50.0,68.0,53.0,24.0,22.0,7.0,6.0,6.0
152,31228,4,2,18.0,10.0,11.0,3.0,2.0,1.0,16.0,70.0,196.0,143.0,88.0,97.0,121.0,141.0,125.0,104.0,101.0,219.0,228.0,208.0,167.0,127.0,91.0,38.0,9.0,6.0,12.0,0.0,0.0,63.0,116.0,125.0,252.0,179.0,85.0,109.0,182.0,119.0,116.0,108.0,170.0,295.0,203.0,170.0,92.0,78.0,56.0,24.0
153,31229,2,2,38.0,24.0,13.0,2.0,5.0,17.0,177.0,321.0,182.0,173.0,122.0,118.0,126.0,130.0,120.0,125.0,129.0,190.0,280.0,242.0,140.0,100.0,56.0,56.0,31.0,17.0,11.0,8.0,2.0,20.0,78.0,85.0,73.0,61.0,96.0,112.0,112.0,125.0,125.0,159.0,228.0,391.0,279.0,242.0,181.0,122.0,98.0,72.0
154,31230,0,2,11.0,3.0,3.0,0.0,0.0,3.0,7.0,39.0,48.0,37.0,51.0,52.0,108.0,94.0,65.0,118.0,128.0,406.0,296.0,131.0,55.0,30.0,17.0,18.0,6.0,1.0,2.0,3.0,1.0,14.0,89.0,178.0,419.0,176.0,72.0,76.0,109.0,124.0,91.0,88.0,93.0,152.0,135.0,72.0,30.0,20.0,26.0,17.0
155,31231,0,2,3.0,2.0,0.0,0.0,0.0,0.0,18.0,19.0,64.0,29.0,31.0,44.0,48.0,57.0,59.0,121.0,151.0,242.0,103.0,27.0,27.0,20.0,7.0,6.0,9.0,3.0,0.0,0.0,1.0,7.0,50.0,164.0,243.0,126.0,48.0,52.0,87.0,60.0,60.0,88.0,59.0,89.0,41.0,13.0,11.0,10.0,8.0,3.0
156,31232,4,2,12.0,6.0,3.0,4.0,2.0,9.0,59.0,45.0,137.0,62.0,42.0,56.0,72.0,114.0,101.0,99.0,125.0,250.0,246.0,193.0,95.0,83.0,69.0,28.0,11.0,2.0,0.0,0.0,29.0,12.0,55.0,123.0,171.0,128.0,69.0,126.0,128.0,132.0,82.0,92.0,152.0,258.0,173.0,108.0,84.0,49.0,33.0,17.0
157,31233,0,2,9.0,2.0,2.0,1.0,1.0,1.0,22.0,36.0,66.0,82.0,35.0,57.0,63.0,80.0,102.0,87.0,182.0,395.0,193.0,43.0,51.0,33.0,47.0,9.0,7.0,4.0,2.0,6.0,2.0,13.0,45.0,268.0,671.0,497.0,189.0,81.0,146.0,100.0,62.0,87.0,116.0,153.0,75.0,44.0,44.0,27.0,25.0,25.0
158,31234,4,2,16.0,15.0,11.0,9.0,2.0,6.0,18.0,83.0,189.0,113.0,70.0,70.0,78.0,61.0,61.0,60.0,89.0,214.0,219.0,143.0,84.0,64.0,51.0,27.0,23.0,11.0,6.0,2.0,1.0,8.0,31.0,82.0,193.0,149.0,97.0,73.0,65.0,61.0,81.0,66.0,122.0,221.0,154.0,113.0,87.0,49.0,45.0,25.0
159,31235,0,2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,21.0,22.0,29.0,16.0,20.0,36.0,74.0,157.0,94.0,65.0,24.0,25.0,14.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,63.0,178.0,105.0,29.0,33.0,33.0,26.0,14.0,33.0,15.0,34.0,42.0,25.0,11.0,18.0,13.0,8.0
160,31236,0,2,4.0,2.0,0.0,0.0,0.0,2.0,3.0,15.0,39.0,34.0,20.0,44.0,48.0,39.0,64.0,69.0,94.0,149.0,83.0,51.0,36.0,18.0,6.0,14.0,2.0,3.0,0.0,1.0,1.0,5.0,3.0,41.0,134.0,141.0,62.0,46.0,62.0,44.0,33.0,27.0,29.0,60.0,38.0,23.0,19.0,9.0,8.0,3.0
161,31237,4,2,15.0,4.0,3.0,1.0,0.0,9.0,33.0,53.0,90.0,113.0,78.0,67.0,95.0,72.0,55.0,66.0,59.0,185.0,178.0,136.0,95.0,61.0,30.0,17.0,18.0,8.0,4.0,1.0,3.0,1.0,13.0,35.0,106.0,87.0,63.0,83.0,124.0,84.0,81.0,75.0,103.0,161.0,148.0,100.0,95.0,83.0,45.0,31.0
162,31238,0,2,10.0,5.0,3.0,0.0,1.0,0.0,8.0,36.0,16.0,35.0,38.0,40.0,71.0,88.0,66.0,82.0,144.0,333.0,124.0,46.0,39.0,24.0,19.0,16.0,10.0,3.0,0.0,0.0,13.0,8.0,27.0,138.0,250.0,73.0,39.0,39.0,68.0,77.0,69.0,51.0,69.0,60.0,65.0,21.0,24.0,15.0,4.0,4.0
163,31239,0,2,8.0,9.0,6.0,2.0,0.0,2.0,4.0,17.0,49.0,64.0,36.0,62.0,82.0,95.0,79.0,94.0,138.0,301.0,148.0,84.0,37.0,23.0,12.0,19.0,2.0,4.0,2.0,3.0,4.0,19.0,28.0,138.0,304.0,106.0,76.0,61.0,85.0,64.0,83.0,72.0,62.0,115.0,91.0,66.0,24.0,18.0,21.0,11.0
164,31240,4,1,4.0,3.0,0.0,0.0,0.0,0.0,15.0,25.0,13.0,24.0,25.0,60.0,48.0,42.0,53.0,34.0,43.0,56.0,39.0,70.0,64.0,27.0,18.0,15.0,4.0,6.0,0.0,0.0,0.0,0.0,17.0,19.0,11.0,39.0,25.0,72.0,47.0,46.0,63.0,37.0,80.0,79.0,125.0,43.0,33.0,21.0,18.0,8.0
165,31241,4,2,21.0,11.0,11.0,6.0,8.0,35.0,71.0,111.0,299.0,236.0,113.0,96.0,100.0,99.0,75.0,92.0,132.0,238.0,271.0,146.0,101.0,85.0,69.0,35.0,26.0,18.0,7.0,2.0,5.0,18.0,44.0,71.0,325.0,270.0,73.0,89.0,91.0,77.0,83.0,79.0,144.0,222.0,187.0,125.0,110.0,111.0,92.0,46.0
166,31242,0,3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,25.0,26.0,32.0,41.0,55.0,56.0,69.0,66.0,154.0,346.0,82.0,36.0,29.0,34.0,18.0,5.0,0.0,1.0,0.0,0.0,1.0,2.0,19.0,120.0,397.0,98.0,39.0,45.0,62.0,67.0,46.0,38.0,53.0,36.0,32.0,17.0,11.0,15.0,10.0,0.0
167,31243,0,2,2.0,2.0,0.0,1.0,1.0,1.0,42.0,62.0,64.0,67.0,43.0,53.0,66.0,82.0,83.0,133.0,252.0,293.0,126.0,44.0,51.0,32.0,15.0,18.0,4.0,0.0,0.0,1.0,6.0,17.0,50.0,193.0,322.0,193.0,95.0,88.0,91.0,116.0,66.0,90.0,104.0,103.0,54.0,63.0,39.0,43.0,27.0,21.0
168,31244,4,2,6.0,2.0,0.0,1.0,4.0,21.0,88.0,122.0,164.0,73.0,46.0,45.0,72.0,52.0,68.0,122.0,197.0,208.0,179.0,79.0,42.0,28.0,19.0,12.0,17.0,16.0,4.0,3.0,4.0,10.0,47.0,112.0,282.0,136.0,49.0,46.0,58.0,77.0,70.0,93.0,101.0,191.0,150.0,93.0,86.0,80.0,77.0,36.0
169,31245,2,2,6.0,4.0,6.0,4.0,0.0,11.0,33.0,101.0,276.0,89.0,48.0,37.0,61.0,43.0,74.0,69.0,92.0,128.0,144.0,118.0,87.0,78.0,62.0,40.0,17.0,11.0,2.0,6.0,0.0,1.0,45.0,93.0,104.0,44.0,43.0,47.0,61.0,86.0,70.0,62.0,122.0,166.0,213.0,159.0,119.0,101.0,66.0,36.0
170,31246,4,2,14.0,9.0,4.0,0.0,1.0,3.0,8.0,24.0,88.0,77.0,43.0,51.0,61.0,81.0,70.0,55.0,83.0,175.0,158.0,126.0,100.0,50.0,45.0,25.0,14.0,7.0,5.0,1.0,0.0,4.0,32.0,74.0,177.0,137.0,83.0,93.0,94.0,109.0,112.0,108.0,105.0,167.0,175.0,131.0,69.0,41.0,33.0,12.0
171,31247,4,2,7.0,1.0,3.0,1.0,0.0,6.0,18.0,54.0,58.0,40.0,71.0,80.0,163.0,159.0,153.0,193.0,176.0,147.0,106.0,102.0,137.0,85.0,55.0,22.0,5.0,1.0,6.0,1.0,4.0,17.0,36.0,85.0,117.0,112.0,110.0,111.0,170.0,171.0,158.0,182.0,162.0,157.0,134.0,107.0,98.0,71.0,41.0,25.0
172,31248,4,2,10.0,1.0,0.0,0.0,0.0,3.0,10.0,33.0,72.0,63.0,48.0,63.0,107.0,102.0,109.0,162.0,171.0,279.0,148.0,115.0,78.0,38.0,36.0,21.0,5.0,4.0,0.0,0.0,0.0,0.0,40.0,56.0,163.0,91.0,126.0,163.0,142.0,155.0,115.0,112.0,146.0,142.0,121.0,68.0,78.0,51.0,19.0,14.0
173,31249,4,2,17.0,7.0,2.0,0.0,0.0,5.0,34.0,90.0,135.0,60.0,61.0,116.0,149.0,128.0,119.0,116.0,151.0,213.0,277.0,179.0,136.0,92.0,65.0,27.0,12.0,2.0,3.0,1.0,4.0,6.0,34.0,111.0,139.0,55.0,88.0,118.0,148.0,120.0,105.0,122.0,143.0,227.0,274.0,197.0,121.0,92.0,61.0,30.0
174,31250,0,2,2.0,3.0,1.0,0.0,2.0,2.0,2.0,9.0,38.0,27.0,32.0,38.0,42.0,39.0,37.0,56.0,120.0,179.0,91.0,26.0,21.0,15.0,11.0,12.0,2.0,1.0,0.0,0.0,1.0,13.0,73.0,154.0,177.0,75.0,35.0,46.0,39.0,34.0,29.0,24.0,27.0,45.0,26.0,16.0,13.0,9.0,11.0,1.0
175,31251,4,2,10.0,5.0,1.0,0.0,1.0,11.0,53.0,41.0,202.0,168.0,57.0,36.0,60.0,50.0,57.0,65.0,92.0,201.0,112.0,69.0,40.0,39.0,42.0,18.0,17.0,13.0,4.0,3.0,3.0,18.0,4.0,41.0,225.0,135.0,45.0,53.0,66.0,61.0,55.0,65.0,90.0,145.0,117.0,65.0,55.0,53.0,57.0,36.0
176,31252,0,2,0.0,3.0,2.0,0.0,0.0,0.0,1.0,12.0,46.0,43.0,31.0,47.0,52.0,41.0,48.0,45.0,82.0,199.0,86.0,23.0,27.0,22.0,12.0,5.0,2.0,2.0,0.0,0.0,0.0,1.0,24.0,35.0,191.0,139.0,37.0,30.0,49.0,56.0,31.0,20.0,40.0,64.0,28.0,14.0,13.0,14.0,12.0,1.0
177,31253,0,2,1.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,21.0,21.0,22.0,23.0,50.0,53.0,34.0,44.0,95.0,251.0,128.0,33.0,19.0,20.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,9.0,14.0,75.0,231.0,168.0,25.0,23.0,39.0,34.0,36.0,27.0,31.0,29.0,37.0,15.0,6.0,10.0,4.0,2.0
178,31254,0,2,6.0,6.0,8.0,6.0,2.0,0.0,2.0,23.0,20.0,22.0,26.0,37.0,50.0,35.0,44.0,72.0,126.0,290.0,126.0,57.0,25.0,29.0,25.0,5.0,3.0,3.0,4.0,0.0,0.0,16.0,39.0,81.0,227.0,144.0,40.0,40.0,45.0,42.0,43.0,48.0,54.0,61.0,45.0,25.0,19.0,9.0,4.0,9.0
179,31255,4,2,7.0,1.0,2.0,1.0,0.0,0.0,11.0,31.0,114.0,80.0,50.0,39.0,55.0,50.0,59.0,83.0,140.0,215.0,125.0,57.0,17.0,14.0,7.0,12.0,6.0,3.0,1.0,0.0,0.0,8.0,72.0,119.0,211.0,88.0,48.0,39.0,63.0,60.0,53.0,97.0,70.0,98.0,99.0,37.0,29.0,23.0,10.0,15.0
180,31256,4,2,14.0,4.0,3.0,0.0,0.0,3.0,7.0,10.0,22.0,29.0,34.0,39.0,37.0,71.0,64.0,60.0,94.0,190.0,153.0,85.0,61.0,63.0,23.0,30.0,10.0,4.0,2.0,0.0,0.0,12.0,23.0,100.0,152.0,36.0,52.0,61.0,74.0,84.0,83.0,69.0,51.0,125.0,103.0,118.0,30.0,44.0,27.0,8.0
181,31257,4,2,3.0,1.0,1.0,0.0,1.0,0.0,11.0,66.0,98.0,60.0,66.0,49.0,66.0,77.0,83.0,89.0,143.0,200.0,170.0,79.0,63.0,52.0,33.0,34.0,6.0,0.0,2.0,1.0,1.0,5.0,52.0,99.0,137.0,90.0,62.0,60.0,82.0,88.0,71.0,85.0,131.0,155.0,113.0,75.0,47.0,41.0,40.0,11.0
182,31258,4,2,21.0,7.0,3.0,0.0,0.0,4.0,41.0,114.0,90.0,55.0,131.0,163.0,144.0,179.0,126.0,155.0,134.0,204.0,196.0,179.0,141.0,140.0,93.0,71.0,36.0,6.0,3.0,1.0,4.0,22.0,91.0,55.0,107.0,77.0,123.0,135.0,159.0,161.0,145.0,183.0,173.0,258.0,218.0,191.0,132.0,152.0,100.0,75.0
183,31259,0,3,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,6.0,6.0,4.0,11.0,22.0,6.0,17.0,17.0,48.0,160.0,39.0,9.0,6.0,6.0,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,18.0,192.0,67.0,9.0,8.0,8.0,15.0,6.0,10.0,13.0,15.0,5.0,8.0,4.0,0.0,5.0,3.0
184,31260,0,2,5.0,2.0,0.0,3.0,2.0,1.0,12.0,34.0,88.0,98.0,35.0,27.0,41.0,31.0,31.0,45.0,86.0,197.0,93.0,53.0,29.0,18.0,16.0,4.0,11.0,5.0,3.0,3.0,2.0,6.0,6.0,55.0,203.0,129.0,22.0,24.0,16.0,44.0,33.0,30.0,62.0,87.0,74.0,41.0,34.0,28.0,13.0,20.0
185,31261,0,2,6.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,8.0,5.0,12.0,12.0,12.0,27.0,20.0,15.0,36.0,97.0,57.0,28.0,22.0,8.0,8.0,6.0,2.0,2.0,2.0,0.0,2.0,0.0,12.0,73.0,175.0,40.0,17.0,7.0,13.0,20.0,10.0,6.0,26.0,26.0,47.0,19.0,9.0,5.0,2.0,4.0
186,31262,4,2,4.0,2.0,0.0,1.0,0.0,1.0,3.0,25.0,14.0,13.0,17.0,32.0,40.0,49.0,48.0,44.0,54.0,170.0,143.0,83.0,31.0,35.0,21.0,8.0,3.0,2.0,2.0,0.0,0.0,19.0,39.0,104.0,160.0,56.0,23.0,35.0,49.0,54.0,51.0,48.0,45.0,91.0,62.0,44.0,20.0,18.0,22.0,2.0
187,31263,4,2,8.0,4.0,2.0,2.0,1.0,4.0,30.0,60.0,243.0,153.0,69.0,50.0,61.0,62.0,79.0,64.0,121.0,172.0,136.0,78.0,48.0,38.0,30.0,20.0,9.0,3.0,4.0,1.0,4.0,19.0,27.0,87.0,235.0,130.0,66.0,62.0,59.0,62.0,47.0,81.0,112.0,145.0,94.0,79.0,53.0,47.0,29.0,22.0
188,31264,4,2,9.0,5.0,1.0,1.0,0.0,2.0,11.0,28.0,98.0,45.0,51.0,49.0,64.0,38.0,65.0,90.0,142.0,238.0,103.0,58.0,62.0,51.0,29.0,22.0,3.0,4.0,0.0,1.0,3.0,0.0,22.0,92.0,154.0,140.0,57.0,55.0,64.0,85.0,73.0,64.0,70.0,154.0,85.0,53.0,57.0,46.0,18.0,12.0
189,31265,2,2,17.0,10.0,4.0,2.0,0.0,17.0,77.0,172.0,230.0,98.0,77.0,78.0,76.0,64.0,67.0,85.0,101.0,198.0,194.0,154.0,95.0,81.0,69.0,38.0,21.0,15.0,11.0,2.0,4.0,12.0,51.0,87.0,131.0,75.0,47.0,83.0,99.0,107.0,73.0,118.0,181.0,284.0,272.0,134.0,121.0,74.0,68.0,42.0
190,31266,2,2,15.0,9.0,3.0,5.0,25.0,44.0,136.0,147.0,90.0,83.0,60.0,55.0,68.0,90.0,79.0,82.0,96.0,205.0,249.0,185.0,131.0,116.0,98.0,45.0,43.0,24.0,20.0,7.0,2.0,20.0,31.0,46.0,42.0,43.0,44.0,56.0,84.0,81.0,99.0,102.0,168.0,225.0,270.0,219.0,165.0,131.0,135.0,66.0
191,31267,4,2,10.0,6.0,8.0,3.0,2.0,28.0,22.0,74.0,284.0,209.0,72.0,75.0,54.0,88.0,76.0,66.0,106.0,209.0,237.0,153.0,72.0,44.0,31.0,26.0,23.0,19.0,8.0,5.0,3.0,6.0,10.0,57.0,318.0,210.0,55.0,86.0,79.0,78.0,45.0,91.0,115.0,204.0,179.0,117.0,76.0,60.0,46.0,38.0
192,31268,2,2,23.0,26.0,26.0,20.0,5.0,27.0,23.0,134.0,407.0,114.0,44.0,49.0,37.0,46.0,41.0,62.0,72.0,97.0,100.0,107.0,79.0,66.0,43.0,42.0,19.0,7.0,5.0,5.0,2.0,19.0,78.0,92.0,78.0,32.0,44.0,35.0,35.0,33.0,45.0,67.0,112.0,238.0,288.0,230.0,121.0,75.0,58.0,32.0
193,31269,4,2,3.0,5.0,4.0,1.0,0.0,2.0,47.0,83.0,151.0,89.0,55.0,69.0,98.0,114.0,110.0,105.0,74.0,110.0,142.0,99.0,56.0,44.0,32.0,16.0,7.0,5.0,2.0,1.0,1.0,2.0,36.0,58.0,106.0,78.0,78.0,85.0,73.0,95.0,91.0,70.0,57.0,135.0,107.0,88.0,54.0,40.0,34.0,22.0
194,31270,4,2,4.0,8.0,0.0,1.0,0.0,12.0,13.0,47.0,110.0,87.0,49.0,47.0,64.0,86.0,82.0,98.0,115.0,167.0,157.0,136.0,84.0,67.0,47.0,21.0,4.0,4.0,3.0,1.0,2.0,15.0,26.0,65.0,207.0,128.0,54.0,51.0,66.0,69.0,62.0,60.0,104.0,135.0,124.0,72.0,59.0,30.0,38.0,17.0
195,31271,4,2,6.0,1.0,1.0,0.0,0.0,4.0,16.0,45.0,41.0,36.0,54.0,87.0,76.0,93.0,91.0,118.0,134.0,209.0,110.0,94.0,60.0,43.0,43.0,22.0,10.0,6.0,3.0,1.0,2.0,1.0,24.0,76.0,240.0,146.0,87.0,70.0,74.0,74.0,79.0,76.0,95.0,128.0,78.0,66.0,53.0,49.0,42.0,18.0
196,31272,0,2,7.0,2.0,0.0,0.0,0.0,0.0,4.0,20.0,17.0,22.0,23.0,84.0,87.0,94.0,99.0,121.0,193.0,245.0,80.0,46.0,35.0,42.0,29.0,4.0,8.0,2.0,0.0,0.0,0.0,12.0,75.0,174.0,262.0,90.0,84.0,57.0,95.0,112.0,96.0,86.0,87.0,73.0,61.0,45.0,38.0,44.0,22.0,7.0
197,31273,4,1,0.0,1.0,0.0,0.0,0.0,4.0,13.0,21.0,42.0,17.0,11.0,14.0,20.0,25.0,15.0,20.0,17.0,29.0,25.0,42.0,28.0,6.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,22.0,17.0,10.0,11.0,19.0,26.0,26.0,27.0,39.0,31.0,63.0,44.0,22.0,6.0,1.0,4.0,3.0
198,31274,0,2,5.0,0.0,4.0,1.0,1.0,1.0,2.0,12.0,35.0,37.0,27.0,40.0,51.0,38.0,28.0,56.0,51.0,200.0,235.0,87.0,37.0,34.0,30.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,22.0,75.0,256.0,97.0,49.0,31.0,63.0,59.0,47.0,39.0,43.0,77.0,61.0,48.0,24.0,15.0,27.0,6.0
199,31275,4,2,11.0,4.0,4.0,3.0,4.0,1.0,15.0,71.0,116.0,136.0,82.0,50.0,45.0,57.0,58.0,56.0,88.0,150.0,179.0,122.0,52.0,48.0,33.0,30.0,12.0,14.0,2.0,3.0,1.0,34.0,123.0,111.0,168.0,109.0,58.0,55.0,55.0,68.0,85.0,54.0,68.0,128.0,127.0,70.0,38.0,43.0,40.0,23.0
200,31276,0,2,6.0,4.0,3.0,4.0,1.0,29.0,11.0,37.0,31.0,40.0,30.0,42.0,81.0,93.0,64.0,95.0,154.0,232.0,90.0,38.0,25.0,12.0,10.0,15.0,13.0,3.0,1.0,6.0,24.0,6.0,38.0,130.0,279.0,97.0,45.0,29.0,55.0,55.0,42.0,37.0,62.0,46.0,67.0,25.0,16.0,9.0,10.0,8.0
201,31277,0,2,12.0,4.0,1.0,0.0,1.0,2.0,7.0,45.0,30.0,59.0,36.0,61.0,119.0,106.0,131.0,117.0,270.0,316.0,146.0,83.0,39.0,47.0,27.0,13.0,15.0,3.0,1.0,0.0,0.0,3.0,59.0,290.0,297.0,136.0,69.0,113.0,109.0,106.0,113.0,108.0,80.0,75.0,70.0,60.0,25.0,24.0,22.0,12.0
202,31278,2,2,13.0,11.0,10.0,2.0,3.0,26.0,91.0,108.0,239.0,86.0,49.0,57.0,103.0,87.0,79.0,69.0,79.0,127.0,214.0,156.0,84.0,65.0,50.0,23.0,21.0,14.0,15.0,5.0,2.0,1.0,30.0,52.0,95.0,56.0,56.0,68.0,65.0,86.0,81.0,98.0,128.0,197.0,203.0,171.0,135.0,78.0,89.0,49.0
203,31279,0,2,3.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,48.0,39.0,21.0,39.0,71.0,69.0,47.0,56.0,181.0,304.0,49.0,17.0,27.0,17.0,11.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,22.0,123.0,261.0,136.0,31.0,22.0,41.0,44.0,46.0,33.0,58.0,92.0,26.0,5.0,12.0,13.0,5.0,6.0
